"","tipocomprobantecodigo","comprobantecodigo"
"7096","FACA2",3902
"7097","FACA2",3994
"7098","FACA2",4099
"7099","FACA2",4104
"7100","FACA2",2340
"7101","FACA2",2436
"7102","FACA2",2545
"7103","FACA2",2688
"7104","FACA2",2733
"7105","FACA2",2955
"7106","FACA2",3305
"7107","FACA2",3473
"7108","FACA2",3520
"7109","FACB2",11944
"7110","FACB2",12504
"7111","FACB2",13163
"7112","FACB2",7294
"7113","FACA2",2355
"7114","FACA2",2446
"7115","FACA2",2483
"7116","FACA2",2606
"7117","FACA2",2648
"7118","FACA2",2697
"7119","FACA2",2791
"7120","FACA2",2897
"7121","FACA2",2933
"7122","FACA2",3000
"7123","FACA2",3083
"7124","FACA2",3139
"7125","FACA2",3145
"7126","FACA2",3322
"7127","FACA2",3430
"7128","FACA2",3610
"7129","FACA2",3635
"7130","FACA2",3703
"7131","FACA2",3831
"7132","FACA2",3958
"7133","FACA2",4026
"7134","FACA2",4198
"7135","FACB2",7066
"7136","FACB2",7191
"7137","FACB2",7648
"7138","FACB2",7803
"7139","FACB2",8042
"7140","FACB2",8173
"7141","FACB2",8742
"7142","FACB2",9149
"7143","FACB2",10090
"7144","FACB2",10596
"7145","FACB2",11660
"7146","FACB2",12181
"7147","FACB2",12627
"7148","FACB2",12771
"7149","FACB2",6953
"7150","FACB2",7114
"7151","FACB2",7314
"7152","FACB2",7534
"7153","FACB2",7787
"7154","FACB2",7956
"7155","FACB2",8103
"7156","FACB2",8284
"7157","FACB2",8745
"7158","FACB2",8847
"7159","FACB2",9057
"7160","FACB2",9106
"7161","FACB2",9285
"7162","FACB2",9452
"7163","FACB2",9527
"7164","FACB2",9726
"7165","FACB2",9906
"7166","FACB2",10415
"7167","FACB2",10640
"7168","FACB2",11024
"7169","FACB2",11229
"7170","FACB2",11334
"7171","FACB2",11409
"7172","FACB2",11808
"7173","FACB2",12030
"7174","FACB2",12177
"7175","FACB2",12400
"7176","FACB2",12531
"7177","FACB2",12601
"7178","FACB2",12844
"7179","FACB2",13036
"7180","FACB2",13088
"7181","FACB2",7587
"7182","FACB2",8780
"7183","FACA2",2481
"7184","FACA2",4012
"7185","FACB2",6924
"7186","FACB2",7250
"7187","FACB2",7747
"7188","FACB2",8387
"7189","FACB2",9458
"7190","FACB2",9799
"7191","FACB2",10732
"7192","FACB2",12582
"7193","FACB2",13106
"7194","FACB2",7003
"7195","FACB2",7453
"7196","FACB2",7917
"7197","FACB2",8145
"7198","FACB2",8865
"7199","FACB2",8931
"7200","FACB2",9233
"7201","FACB2",9803
"7202","FACB2",9921
"7203","FACB2",7776
"7204","FACB2",10389
"7205","FACB2",12023
"7206","FACB2",12427
"7207","FACB2",13081
"7208","FACB2",8663
"7209","FACB2",10417
"7210","FACB2",7482
"7211","FACB2",7657
"7212","FACB2",7915
"7213","FACB2",10379
"7214","FACB2",10582
"7215","FACB2",11595
"7216","FACB2",7062
"7217","FACB2",7038
"7218","FACB2",7911
"7219","FACB2",8018
"7220","FACB2",8622
"7221","FACB2",9344
"7222","FACB2",12223
"7223","FACB2",12406
"7224","FACB2",12425
"7225","FACB2",13132
"7226","FACB2",7461
"7227","FACB2",7015
"7228","FACB2",7398
"7229","FACB2",7479
"7230","FACB2",7733
"7231","FACB2",7894
"7232","FACB2",8417
"7233","FACB2",10244
"7234","FACB2",10409
"7235","FACB2",11105
"7236","FACB2",11464
"7237","FACB2",11862
"7238","FACB2",12220
"7239","FACB2",12508
"7240","FACB2",12820
"7241","FACB2",13045
"7242","FACA2",2326
"7243","FACA2",2425
"7244","FACA2",2529
"7245","FACA2",2567
"7246","FACA2",2651
"7247","FACA2",2673
"7248","FACA2",2727
"7249","FACA2",2789
"7250","FACA2",2844
"7251","FACA2",2870
"7252","FACA2",2944
"7253","FACA2",3103
"7254","FACA2",3140
"7255","FACA2",3159
"7256","FACA2",3183
"7257","FACA2",3222
"7258","FACA2",3261
"7259","FACA2",3293
"7260","FACA2",3346
"7261","FACA2",3436
"7262","FACA2",3448
"7263","FACA2",3467
"7264","FACA2",3539
"7265","FACA2",3558
"7266","FACA2",3566
"7267","FACA2",3693
"7268","FACA2",3741
"7269","FACA2",3829
"7270","FACA2",3985
"7271","FACA2",4110
"7272","FACA2",4189
"7273","FACB2",6901
"7274","FACB2",7071
"7275","FACB2",7231
"7276","FACB2",7376
"7277","FACB2",7558
"7278","FACB2",7713
"7279","FACB2",7836
"7280","FACB2",7987
"7281","FACB2",8169
"7282","FACB2",8413
"7283","FACB2",8521
"7284","FACB2",8530
"7285","FACB2",8644
"7286","FACB2",8711
"7287","FACB2",8855
"7288","FACB2",8963
"7289","FACB2",9023
"7290","FACB2",9185
"7291","FACB2",9311
"7292","FACB2",9386
"7293","FACB2",9387
"7294","FACB2",9446
"7295","FACB2",9542
"7296","FACB2",9674
"7297","FACB2",9830
"7298","FACB2",9857
"7299","FACB2",9891
"7300","FACB2",9951
"7301","FACB2",10125
"7302","FACB2",10126
"7303","FACB2",10199
"7304","FACB2",10494
"7305","FACB2",10556
"7306","FACB2",10645
"7307","FACB2",10681
"7308","FACB2",10741
"7309","FACB2",10848
"7310","FACB2",10873
"7311","FACB2",10933
"7312","FACB2",10995
"7313","FACB2",10997
"7314","FACB2",11127
"7315","FACB2",11139
"7316","FACB2",11349
"7317","FACB2",11384
"7318","FACB2",11425
"7319","FACB2",11678
"7320","FACB2",11685
"7321","FACB2",11768
"7322","FACB2",11842
"7323","FACB2",12009
"7324","FACB2",12046
"7325","FACB2",12132
"7326","FACB2",12277
"7327","FACB2",12457
"7328","FACB2",12532
"7329","FACB2",12560
"7330","FACB2",12816
"7331","FACB2",12861
"7332","FACB2",13017
"7333","FACB2",13164
"7334","FACB2",6911
"7335","FACB2",7078
"7336","FACB2",7325
"7337","FACB2",7606
"7338","FACB2",7794
"7339","FACB2",7945
"7340","FACB2",8100
"7341","FACB2",8262
"7342","FACB2",8395
"7343","FACB2",8470
"7344","FACB2",8511
"7345","FACB2",8597
"7346","FACB2",8705
"7347","FACB2",8808
"7348","FACB2",8984
"7349","FACB2",9189
"7350","FACB2",9587
"7351","FACB2",9662
"7352","FACB2",9734
"7353","FACB2",9879
"7354","FACB2",9952
"7355","FACB2",10130
"7356","FACB2",10131
"7357","FACB2",10256
"7358","FACB2",10520
"7359","FACB2",10580
"7360","FACB2",10768
"7361","FACB2",10847
"7362","FACB2",10927
"7363","FACB2",11204
"7364","FACB2",11356
"7365","FACB2",11482
"7366","FACB2",11658
"7367","FACB2",11767
"7368","FACB2",11832
"7369","FACB2",11943
"7370","FACB2",12244
"7371","FACB2",12294
"7372","FACB2",12410
"7373","FACB2",12474
"7374","FACB2",12542
"7375","FACB2",12851
"7376","FACB2",13020
"7377","FACB2",13031
"7378","FACB2",6907
"7379","FACB2",7125
"7380","FACB2",7304
"7381","FACB2",7471
"7382","FACB2",7594
"7383","FACB2",7824
"7384","FACB2",8071
"7385","FACB2",8167
"7386","FACB2",8507
"7387","FACB2",8651
"7388","FACB2",8827
"7389","FACB2",8968
"7390","FACB2",9161
"7391","FACB2",9244
"7392","FACB2",9371
"7393","FACB2",9806
"7394","FACB2",9829
"7395","FACB2",9992
"7396","FACB2",10013
"7397","FACB2",10450
"7398","FACB2",10495
"7399","FACB2",10763
"7400","FACB2",11083
"7401","FACB2",11173
"7402","FACB2",11457
"7403","FACB2",11713
"7404","FACB2",11839
"7405","FACB2",12207
"7406","FACB2",12240
"7407","FACB2",12442
"7408","FACB2",12911
"7409","FACB2",6896
"7410","FACB2",7082
"7411","FACB2",7405
"7412","FACB2",7910
"7413","FACB2",8288
"7414","FACB2",8874
"7415","FACB2",9099
"7416","FACB2",10567
"7417","FACB2",12691
"7418","FACB2",12693
"7419","FACB2",6962
"7420","FACB2",7255
"7421","FACB2",7642
"7422","FACB2",7726
"7423","FACB2",7961
"7424","FACB2",9105
"7425","FACB2",11327
"7426","FACB2",12518
"7427","FACB2",12519
"7428","FACB2",7460
"7429","FACB2",8414
"7430","FACB2",8850
"7431","FACB2",9198
"7432","FACB2",9645
"7433","FACB2",10564
"7434","FACB2",11320
"7435","FACB2",11940
"7436","FACB2",12540
"7437","FACB2",12881
"7438","FACB2",6931
"7439","FACB2",7475
"7440","FACB2",7800
"7441","FACB2",8366
"7442","FACB2",8696
"7443","FACB2",9165
"7444","FACB2",10685
"7445","FACB2",12245
"7446","FACB2",7350
"7447","FACB2",7492
"7448","FACB2",8428
"7449","FACB2",10304
"7450","FACB2",10563
"7451","FACB2",12575
"7452","FACB2",12846
"7453","FACB2",6898
"7454","FACB2",7119
"7455","FACB2",7161
"7456","FACB2",7293
"7457","FACB2",7400
"7458","FACB2",7540
"7459","FACB2",7683
"7460","FACB2",7797
"7461","FACB2",7996
"7462","FACB2",8080
"7463","FACB2",8191
"7464","FACB2",8229
"7465","FACB2",8394
"7466","FACB2",8522
"7467","FACB2",8560
"7468","FACB2",8710
"7469","FACB2",8806
"7470","FACB2",8937
"7471","FACB2",9005
"7472","FACB2",9215
"7473","FACB2",9249
"7474","FACB2",9398
"7475","FACB2",9504
"7476","FACB2",9609
"7477","FACB2",9633
"7478","FACB2",9714
"7479","FACB2",9804
"7480","FACB2",9845
"7481","FACB2",9997
"7482","FACB2",10057
"7483","FACB2",10128
"7484","FACB2",10139
"7485","FACB2",10242
"7486","FACB2",10325
"7487","FACB2",10447
"7488","FACB2",10496
"7489","FACB2",10595
"7490","FACB2",10650
"7491","FACB2",10737
"7492","FACB2",10818
"7493","FACB2",10909
"7494","FACB2",10967
"7495","FACB2",11188
"7496","FACB2",11360
"7497","FACB2",11529
"7498","FACB2",11564
"7499","FACB2",11578
"7500","FACB2",11686
"7501","FACB2",11907
"7502","FACB2",11988
"7503","FACB2",12066
"7504","FACB2",12236
"7505","FACB2",12436
"7506","FACB2",12599
"7507","FACB2",12749
"7508","FACB2",12781
"7509","FACB2",12801
"7510","FACB2",12899
"7511","FACB2",13032
"7512","FACB2",13071
"7513","FACB2",6958
"7514","FACB2",7365
"7515","FACB2",7489
"7516","FACB2",7661
"7517","FACB2",7879
"7518","FACB2",8098
"7519","FACB2",8219
"7520","FACB2",8309
"7521","FACB2",8479
"7522","FACB2",8673
"7523","FACB2",8826
"7524","FACB2",9473
"7525","FACB2",9813
"7526","FACB2",10247
"7527","FACB2",10406
"7528","FACB2",11076
"7529","FACB2",11353
"7530","FACB2",11483
"7531","FACB2",11558
"7532","FACB2",11588
"7533","FACB2",12233
"7534","FACB2",12900
"7535","FACB2",13096
"7536","FACA2",2488
"7537","FACA2",2772
"7538","FACA2",2857
"7539","FACB2",7553
"7540","FACA2",4052
"7541","FACA2",4059
"7542","FACB2",6973
"7543","FACB2",7115
"7544","FACB2",7292
"7545","FACB2",7390
"7546","FACB2",7464
"7547","FACB2",7570
"7548","FACB2",7723
"7549","FACB2",7862
"7550","FACB2",7955
"7551","FACB2",8072
"7552","FACB2",8223
"7553","FACB2",8298
"7554","FACB2",8352
"7555","FACB2",8466
"7556","FACB2",8557
"7557","FACB2",8632
"7558","FACB2",8774
"7559","FACB2",8873
"7560","FACB2",8964
"7561","FACB2",9017
"7562","FACB2",9043
"7563","FACB2",9116
"7564","FACB2",9296
"7565","FACB2",9334
"7566","FACB2",9589
"7567","FACB2",9599
"7568","FACB2",9733
"7569","FACB2",9824
"7570","FACB2",9858
"7571","FACB2",9901
"7572","FACB2",10122
"7573","FACB2",10204
"7574","FACB2",10303
"7575","FACB2",10308
"7576","FACB2",10377
"7577","FACB2",10500
"7578","FACB2",10652
"7579","FACB2",10874
"7580","FACB2",10930
"7581","FACB2",10990
"7582","FACB2",11191
"7583","FACB2",11207
"7584","FACB2",11347
"7585","FACB2",11363
"7586","FACB2",11400
"7587","FACB2",11708
"7588","FACB2",11712
"7589","FACB2",11729
"7590","FACB2",11872
"7591","FACB2",11900
"7592","FACB2",12071
"7593","FACB2",12129
"7594","FACB2",12328
"7595","FACB2",12402
"7596","FACB2",12558
"7597","FACB2",12616
"7598","FACB2",12665
"7599","FACB2",12713
"7600","FACB2",12799
"7601","FACB2",13064
"7602","FACB2",13075
"7603","FACB2",13152
"7604","FACB2",13196
"7605","FACA2",2345
"7606","FACA2",2391
"7607","FACA2",2405
"7608","FACA2",2431
"7609","FACA2",2504
"7610","FACA2",2586
"7611","FACA2",2636
"7612","FACA2",2726
"7613","FACA2",2859
"7614","FACA2",2860
"7615","FACA2",2885
"7616","FACA2",2948
"7617","FACA2",3038
"7618","FACA2",3100
"7619","FACA2",3202
"7620","FACA2",3209
"7621","FACA2",3299
"7622","FACA2",3388
"7623","FACA2",3456
"7624","FACA2",3494
"7625","FACA2",3529
"7626","FACA2",3683
"7627","FACA2",3715
"7628","FACA2",3848
"7629","FACA2",3852
"7630","FACA2",3911
"7631","FACA2",4050
"7632","FACA2",4093
"7633","FACA2",4171
"7634","FACA2",4186
"7635","FACB2",7064
"7636","FACB2",6940
"7637","FACB2",7297
"7638","FACB2",7634
"7639","FACB2",7811
"7640","FACB2",8043
"7641","FACB2",8144
"7642","FACB2",8620
"7643","FACB2",8878
"7644","FACB2",9817
"7645","FACB2",11322
"7646","FACB2",12409
"7647","FACB2",12891
"7648","FACB2",9001
"7649","FACB2",9315
"7650","FACB2",12677
"7651","FACB2",6978
"7652","FACB2",7282
"7653","FACB2",7505
"7654","FACB2",7700
"7655","FACB2",8003
"7656","FACB2",9754
"7657","FACB2",10575
"7658","FACB2",11089
"7659","FACB2",11894
"7660","FACB2",11920
"7661","FACB2",12396
"7662","FACB2",12940
"7663","FACB2",13076
"7664","FACB2",7731
"7665","FACB2",8434
"7666","FACB2",6972
"7667","FACB2",7054
"7668","FACB2",7194
"7669","FACB2",7385
"7670","FACB2",7491
"7671","FACB2",7742
"7672","FACB2",7970
"7673","FACB2",8416
"7674","FACB2",9128
"7675","FACB2",9459
"7676","FACB2",9626
"7677","FACB2",10392
"7678","FACB2",12581
"7679","FACB2",12647
"7680","FACB2",12692
"7681","FACB2",7324
"7682","FACB2",7605
"7683","FACB2",7920
"7684","FACB2",8097
"7685","FACB2",9108
"7686","FACB2",11589
"7687","FACB2",12173
"7688","FACB2",9319
"7689","FACB2",12678
"7690","FACB2",8242
"7691","FACB2",10558
"7692","FACB2",7236
"7693","FACB2",7306
"7694","FACB2",7583
"7695","FACB2",7773
"7696","FACB2",7887
"7697","FACB2",8185
"7698","FACB2",8718
"7699","FACB2",9343
"7700","FACB2",10067
"7701","FACB2",10424
"7702","FACB2",10877
"7703","FACB2",11102
"7704","FACB2",11218
"7705","FACB2",11762
"7706","FACB2",12404
"7707","FACB2",12922
"7708","FACA2",2514
"7709","FACA2",2551
"7710","FACA2",2677
"7711","FACA2",2787
"7712","FACA2",2812
"7713","FACA2",2877
"7714","FACA2",2903
"7715","FACA2",2917
"7716","FACA2",2995
"7717","FACA2",3041
"7718","FACA2",3070
"7719","FACA2",3170
"7720","FACA2",3191
"7721","FACA2",3216
"7722","FACA2",3250
"7723","FACA2",3270
"7724","FACA2",3329
"7725","FACA2",3465
"7726","FACA2",3515
"7727","FACA2",3536
"7728","FACA2",3594
"7729","FACA2",3618
"7730","FACA2",3712
"7731","FACA2",3790
"7732","FACA2",3872
"7733","FACA2",3907
"7734","FACA2",3916
"7735","FACA2",3949
"7736","FACA2",3990
"7737","FACA2",4008
"7738","FACA2",4213
"7739","FAECA",90
"7740","FAECA",107
"7741","FAECA",124
"7742","FAECA",143
"7743","FAECA",177
"7744","FAECA",191
"7745","FAECA",214
"7746","FAECA",240
"7747","FAECA",260
"7748","FAECA",341
"7749","FAECA",475
"7750","FAECA",508
"7751","FACB2",6913
"7752","FACB2",7004
"7753","FACB2",7149
"7754","FACB2",7216
"7755","FACB2",7295
"7756","FACB2",7414
"7757","FACB2",7483
"7758","FACB2",7633
"7759","FACB2",7687
"7760","FACB2",7796
"7761","FACB2",7883
"7762","FACB2",8031
"7763","FACB2",8044
"7764","FACB2",8081
"7765","FACB2",8123
"7766","FACB2",8214
"7767","FACB2",8299
"7768","FACB2",8311
"7769","FACB2",8373
"7770","FACB2",8451
"7771","FACB2",8495
"7772","FACB2",8527
"7773","FACB2",8578
"7774","FACB2",8623
"7775","FACB2",8627
"7776","FACB2",8761
"7777","FACB2",8789
"7778","FACB2",8924
"7779","FACB2",8943
"7780","FACB2",9042
"7781","FACB2",9068
"7782","FACB2",9200
"7783","FACB2",9241
"7784","FACB2",9310
"7785","FACB2",9333
"7786","FACB2",9362
"7787","FACB2",9363
"7788","FACB2",9439
"7789","FACB2",9477
"7790","FACB2",9479
"7791","FACB2",9487
"7792","FACB2",9572
"7793","FACB2",9573
"7794","FACB2",9580
"7795","FACB2",9771
"7796","FACB2",9828
"7797","FACB2",9835
"7798","FACB2",9899
"7799","FACB2",9933
"7800","FACB2",9934
"7801","FACB2",10003
"7802","FACB2",10062
"7803","FACB2",10102
"7804","FACB2",10103
"7805","FACB2",10182
"7806","FACB2",10194
"7807","FACB2",10267
"7808","FACB2",10278
"7809","FACB2",10290
"7810","FACB2",10360
"7811","FACB2",10407
"7812","FACB2",10410
"7813","FACB2",10477
"7814","FACB2",10614
"7815","FACB2",10621
"7816","FACB2",10695
"7817","FACB2",10725
"7818","FACB2",10760
"7819","FACB2",10771
"7820","FACB2",10777
"7821","FACB2",10799
"7822","FACB2",10853
"7823","FACB2",10854
"7824","FACB2",10918
"7825","FACB2",10960
"7826","FACB2",10974
"7827","FACB2",11017
"7828","FACB2",11080
"7829","FACB2",11123
"7830","FACB2",11135
"7831","FACB2",11192
"7832","FACB2",11264
"7833","FACB2",11299
"7834","FACB2",11377
"7835","FACB2",11407
"7836","FACB2",11434
"7837","FACB2",11501
"7838","FACB2",11549
"7839","FACB2",11574
"7840","FACB2",11620
"7841","FACB2",11723
"7842","FACB2",11758
"7843","FACB2",11792
"7844","FACB2",11875
"7845","FACB2",11928
"7846","FACB2",11934
"7847","FACB2",11981
"7848","FACB2",11986
"7849","FACB2",12002
"7850","FACB2",12095
"7851","FACB2",12145
"7852","FACB2",12196
"7853","FACB2",12205
"7854","FACB2",12281
"7855","FACB2",12297
"7856","FACB2",12352
"7857","FACB2",12374
"7858","FACB2",12516
"7859","FACB2",12569
"7860","FACB2",12624
"7861","FACB2",12631
"7862","FACB2",12719
"7863","FACB2",12729
"7864","FACB2",12775
"7865","FACB2",12887
"7866","FACB2",12928
"7867","FACB2",12965
"7868","FACB2",13007
"7869","FACB2",13061
"7870","FACB2",13087
"7871","FACB2",13182
"7872","FACB2",13195
"7873","FACA2",2533
"7874","FACA2",2536
"7875","FACB2",6908
"7876","FACB2",7063
"7877","FACB2",7164
"7878","FACB2",7235
"7879","FACB2",7425
"7880","FACB2",7647
"7881","FACB2",7810
"7882","FACB2",7889
"7883","FACB2",8019
"7884","FACB2",8045
"7885","FACB2",8146
"7886","FACB2",8273
"7887","FACB2",8396
"7888","FACB2",8487
"7889","FACB2",8501
"7890","FACB2",8619
"7891","FACB2",8646
"7892","FACB2",8829
"7893","FACB2",8954
"7894","FACB2",9018
"7895","FACB2",9160
"7896","FACB2",9329
"7897","FACB2",9409
"7898","FACB2",9497
"7899","FACB2",9598
"7900","FACB2",9747
"7901","FACB2",9976
"7902","FACB2",9991
"7903","FACB2",10282
"7904","FACB2",10430
"7905","FACB2",10519
"7906","FACB2",10808
"7907","FACB2",11082
"7908","FACB2",11163
"7909","FACB2",11256
"7910","FACB2",11277
"7911","FACB2",11469
"7912","FACB2",11769
"7913","FACB2",12005
"7914","FACB2",12033
"7915","FACB2",12148
"7916","FACB2",12438
"7917","FACB2",12546
"7918","FACB2",12875
"7919","FACB2",13013
"7920","FACB2",6895
"7921","FACB2",7081
"7922","FACB2",7202
"7923","FACB2",7345
"7924","FACB2",7419
"7925","FACB2",7446
"7926","FACB2",7511
"7927","FACB2",7701
"7928","FACB2",7817
"7929","FACB2",7990
"7930","FACB2",8118
"7931","FACB2",8216
"7932","FACB2",8313
"7933","FACB2",8353
"7934","FACB2",8399
"7935","FACB2",8457
"7936","FACB2",8540
"7937","FACB2",8554
"7938","FACB2",8637
"7939","FACB2",8730
"7940","FACB2",8787
"7941","FACB2",8876
"7942","FACB2",8921
"7943","FACB2",8975
"7944","FACB2",9061
"7945","FACB2",9072
"7946","FACB2",9115
"7947","FACB2",9264
"7948","FACB2",9400
"7949","FACB2",9518
"7950","FACB2",9673
"7951","FACB2",9680
"7952","FACB2",9681
"7953","FACB2",9696
"7954","FACB2",9797
"7955","FACB2",9868
"7956","FACB2",9904
"7957","FACB2",9949
"7958","FACB2",10064
"7959","FACB2",10094
"7960","FACB2",10120
"7961","FACB2",10137
"7962","FACB2",10205
"7963","FACB2",10307
"7964","FACB2",10441
"7965","FACB2",10442
"7966","FACB2",10593
"7967","FACB2",10594
"7968","FACB2",10609
"7969","FACB2",10769
"7970","FACB2",10801
"7971","FACB2",10812
"7972","FACB2",10890
"7973","FACB2",10947
"7974","FACB2",10958
"7975","FACB2",11047
"7976","FACB2",11077
"7977","FACB2",11125
"7978","FACB2",11145
"7979","FACB2",11284
"7980","FACB2",11309
"7981","FACB2",11345
"7982","FACB2",11444
"7983","FACB2",11504
"7984","FACB2",11540
"7985","FACB2",11603
"7986","FACB2",11688
"7987","FACB2",11751
"7988","FACB2",11780
"7989","FACB2",11851
"7990","FACB2",11958
"7991","FACB2",11961
"7992","FACB2",12026
"7993","FACB2",12143
"7994","FACB2",12158
"7995","FACB2",12260
"7996","FACB2",12270
"7997","FACB2",12346
"7998","FACB2",12370
"7999","FACB2",12417
"8000","FACB2",12536
"8001","FACB2",12756
"8002","FACB2",12800
"8003","FACB2",12947
"8004","FACB2",13008
"8005","FACB2",13010
"8006","FACB2",7014
"8007","FACB2",7645
"8008","FACB2",8117
"8009","FACB2",8250
"8010","FACB2",8880
"8011","FACB2",9182
"8012","FACB2",9640
"8013","FACB2",10068
"8014","FACB2",10155
"8015","FACB2",10451
"8016","FACB2",10661
"8017","FACB2",10966
"8018","FACB2",11830
"8019","FACB2",12222
"8020","FACB2",12383
"8021","FACA2",2349
"8022","FACA2",2426
"8023","FACA2",2458
"8024","FACA2",2513
"8025","FACA2",2597
"8026","FACA2",2711
"8027","FACA2",2744
"8028","FACA2",2779
"8029","FACA2",2852
"8030","FACA2",2904
"8031","FACA2",2932
"8032","FACA2",3005
"8033","FACA2",3057
"8034","FACA2",3156
"8035","FACA2",3174
"8036","FACA2",3192
"8037","FACA2",3219
"8038","FACA2",3292
"8039","FACA2",3351
"8040","FACA2",3417
"8041","FACA2",3617
"8042","FACA2",3643
"8043","FACA2",3710
"8044","FACA2",3745
"8045","FACA2",3807
"8046","FACA2",3878
"8047","FACA2",3920
"8048","FACA2",4037
"8049","FACA2",4087
"8050","FACA2",4178
"8051","FAECA",103
"8052","FAECA",285
"8053","FACA2",2592
"8054","FACA2",2625
"8055","FACA2",4041
"8056","FACA2",3963
"8057","FACA2",3759
"8058","FACA2",3760
"8059","FACA2",3761
"8060","FACA2",3762
"8061","FACB2",6963
"8062","FACB2",7204
"8063","FACB2",7539
"8064","FACB2",9058
"8065","FACB2",7133
"8066","FACB2",12166
"8067","FACB2",7932
"8068","FACB2",10077
"8069","FACA2",2478
"8070","FACA2",3960
"8071","FACA2",2477
"8072","FACA2",3239
"8073","FACA2",3859
"8074","FACA2",2607
"8075","FACA2",2495
"8076","FACA2",2613
"8077","FACA2",2565
"8078","FACA2",3896
"8079","FACA2",2325
"8080","FACA2",2564
"8081","FACA2",2696
"8082","FACA2",2738
"8083","FACA2",2871
"8084","FACA2",3301
"8085","FACA2",3885
"8086","FACA2",2347
"8087","FACA2",2558
"8088","FACA2",2869
"8089","FACA2",3615
"8090","FACA2",3823
"8091","FACA2",4014
"8092","FACB2",6968
"8093","FACB2",7919
"8094","FACB2",7017
"8095","FACB2",7232
"8096","FACB2",7359
"8097","FACB2",7646
"8098","FACB2",7813
"8099","FACB2",7976
"8100","FACB2",8101
"8101","FACB2",8245
"8102","FACB2",8532
"8103","FACB2",8717
"8104","FACB2",8815
"8105","FACB2",8997
"8106","FACB2",9029
"8107","FACB2",9232
"8108","FACB2",9522
"8109","FACB2",9584
"8110","FACB2",9614
"8111","FACB2",10076
"8112","FACB2",10239
"8113","FACB2",10658
"8114","FACB2",10905
"8115","FACB2",11031
"8116","FACB2",11437
"8117","FACB2",11538
"8118","FACB2",11884
"8119","FACB2",11938
"8120","FACB2",12085
"8121","FACB2",12501
"8122","FACB2",12919
"8123","FACB2",13072
"8124","FACB2",13086
"8125","FACB2",7940
"8126","FACB2",12379
"8127","FACB2",12430
"8128","FACA2",2473
"8129","FACA2",2535
"8130","FACA2",2741
"8131","FACA2",2780
"8132","FACA2",2910
"8133","FACA2",3082
"8134","FACA2",3153
"8135","FACA2",3154
"8136","FACA2",3186
"8137","FACA2",3595
"8138","FACA2",3639
"8139","FACA2",3996
"8140","FACA2",4183
"8141","FACB2",7829
"8142","FACA2",3721
"8143","FACB2",7934
"8144","FACB2",7031
"8145","FACB2",7225
"8146","FACB2",7412
"8147","FACB2",7473
"8148","FACB2",7900
"8149","FACB2",8741
"8150","FACB2",9342
"8151","FACB2",11731
"8152","FACB2",13026
"8153","FACB2",13084
"8154","FACB2",7507
"8155","FACB2",7931
"8156","FACB2",8096
"8157","FACB2",10035
"8158","FACB2",11285
"8159","FACB2",11573
"8160","FACB2",12013
"8161","FACB2",12773
"8162","FACB2",12967
"8163","FACA2",2774
"8164","FACB2",8769
"8165","FACB2",8766
"8166","FACB2",12243
"8167","FACB2",12796
"8168","FACA2",2623
"8169","FACB2",8220
"8170","FACB2",7831
"8171","FACB2",7005
"8172","FACB2",7099
"8173","FACB2",7271
"8174","FACB2",7305
"8175","FACB2",7413
"8176","FACB2",7610
"8177","FACB2",7771
"8178","FACB2",7951
"8179","FACB2",8136
"8180","FACB2",8362
"8181","FACB2",8558
"8182","FACB2",8701
"8183","FACB2",9263
"8184","FACB2",10736
"8185","FACB2",10880
"8186","FACB2",11336
"8187","FACB2",12021
"8188","FACB2",12403
"8189","FACB2",12687
"8190","FACB2",12642
"8191","FACB2",7554
"8192","FACB2",8066
"8193","FACB2",6965
"8194","FACB2",7150
"8195","FACB2",7651
"8196","FACB2",7905
"8197","FACB2",8431
"8198","FACB2",8738
"8199","FACB2",10879
"8200","FACB2",11328
"8201","FACB2",7358
"8202","FACB2",7703
"8203","FACB2",8247
"8204","FACB2",7027
"8205","FACB2",7274
"8206","FACB2",7535
"8207","FACB2",7832
"8208","FACB2",8276
"8209","FACB2",10923
"8210","FACB2",12020
"8211","FACB2",13175
"8212","FACB2",6902
"8213","FACB2",7141
"8214","FACB2",7354
"8215","FACB2",7653
"8216","FACB2",8425
"8217","FACB2",8773
"8218","FACB2",9059
"8219","FACA2",2365
"8220","FACA2",2415
"8221","FACA2",2552
"8222","FACA2",2867
"8223","FACA2",3014
"8224","FACA2",3037
"8225","FACA2",3088
"8226","FACA2",3146
"8227","FACA2",3398
"8228","FACA2",3628
"8229","FACA2",3646
"8230","FACA2",3830
"8231","FACA2",3913
"8232","FACA2",4116
"8233","FAECA",146
"8234","FAECA",185
"8235","FAECA",194
"8236","FAECA",206
"8237","FAECA",343
"8238","FACB2",7624
"8239","FACB2",8152
"8240","FACB2",9438
"8241","FACB2",10069
"8242","FACB2",7637
"8243","FACB2",8410
"8244","FACB2",11224
"8245","FACB2",7839
"8246","FACB2",11677
"8247","FACB2",12327
"8248","FACB2",6956
"8249","FACB2",7105
"8250","FACB2",7165
"8251","FACB2",7213
"8252","FACB2",7327
"8253","FACB2",7447
"8254","FACB2",7504
"8255","FACB2",7659
"8256","FACB2",7732
"8257","FACB2",7792
"8258","FACB2",7948
"8259","FACB2",8120
"8260","FACB2",8258
"8261","FACB2",8354
