"","Nro Intimacion","Factura","Cliente","Emision","Importe","Vencimiento","Fecha Intimacion","Recepcion Intimacion","Imputacion","Fecha Imputacion","Importe Imputacion","Saldo"
"1360",1981,"FACB2 - 8193","233 - OSCHOCA",2020-05-21,1827280.13,2020-07-10,2021-03-11 00:00:00,2021-03-16,"RECX2 - 9389",2021-04-07,5e+05,0
"1361",1952,"FACB2 - 8124","233 - OSCHOCA",2020-05-14,2259960.98,2020-07-01,2021-03-04 00:00:00,2021-03-09,"RECX2 - 9390",2021-04-07,179960.98,0
"1362",1981,"FACB2 - 8193","233 - OSCHOCA",2020-05-21,1827280.13,2020-07-10,2021-03-11 00:00:00,2021-03-16,"RECX2 - 9390",2021-04-07,320039.02,0
"1363",1981,"FACB2 - 8723","233 - OSCHOCA",2020-06-23,1159075.76,2020-08-07,2021-03-11 00:00:00,2021-03-16,"RECX2 - 9391",2021-04-07,5e+05,0
"1364",1981,"FACB2 - 9927","233 - OSCHOCA",2020-08-20,49206,2020-11-01,2021-03-11 00:00:00,2021-03-16,"RECX2 - 9392",2021-04-07,49206,0
"1365",1981,"FACB2 - 10271","233 - OSCHOCA",2020-09-10,487477.38,2020-11-01,2021-03-11 00:00:00,2021-03-16,"RECX2 - 9392",2021-04-07,449970.57,0
"1366",1981,"FACB2 - 10271","233 - OSCHOCA",2020-09-10,487477.38,2020-11-01,2021-03-11 00:00:00,2021-03-16,"RECX2 - 9394",2021-04-07,13377.97,0
"1367",1837,"FACB2 - 9093","384 - OSEAM",2020-07-17,2450,2020-09-19,2021-01-28 00:00:00,2021-02-01,"RECX2 - 9222",2021-04-07,1208.2,1241.8
"1368",1837,"FACB2 - 9650","384 - OSEAM",2020-08-12,26370.2,2020-10-10,2021-01-28 00:00:00,2021-02-01,"RECX2 - 9222",2021-04-07,25923.9,446.3
"1369",1837,"FACB2 - 10017","384 - OSEAM",2020-08-24,103088.52,2020-10-10,2021-01-28 00:00:00,2021-02-01,"RECX2 - 9222",2021-04-07,100358.74,1727.78
"1370",1837,"FACB2 - 10150","384 - OSEAM",2020-08-28,298644,2021-03-03,2021-01-28 00:00:00,2021-02-01,"RECX2 - 9222",2021-04-07,279458.83,6040.17
"1371",1837,"FACB2 - 10227","384 - OSEAM",2020-09-09,47038,2020-11-01,2021-01-28 00:00:00,2021-02-01,"RECX2 - 9223",2021-04-07,3600,42538
"1372",1837,"FACB2 - 10470","384 - OSEAM",2020-09-18,72793,2020-11-01,2021-01-28 00:00:00,2021-02-01,"RECX2 - 9223",2021-04-07,42284,30509
"1373",1837,"FACB2 - 10527","384 - OSEAM",2020-09-21,49582,2020-11-07,2021-01-28 00:00:00,2021-02-01,"RECX2 - 9223",2021-04-07,14362,24896
"1374",1837,"FACB2 - 9648","384 - OSEAM",2020-08-12,27938,2020-10-10,2021-01-28 00:00:00,2021-02-01,"RECX2 - 9224",2021-04-07,22776,0
"1375",1974,"FACB2 - 7148","174 - OSECAC",2020-01-30,6915696.72,2021-04-15,2021-03-11 00:00:00,2021-03-16,"NCB - 4796",2021-04-08,145528.1,707505.56
"1376",1897,"FACB2 - 8426","256 - OSEDA",2020-06-05,12575,2020-07-23,2021-02-11 00:00:00,2021-02-17,"RECX2 - 9400",2021-04-09,6287.5,0
"1377",1897,"FACB2 - 8751","256 - OSEDA",2020-06-24,8900,2020-08-19,2021-02-11 00:00:00,2021-02-17,"RECX2 - 9400",2021-04-09,4450,0
"1378",1897,"FACB2 - 10539","256 - OSEDA",2020-09-21,25782,2020-10-30,2021-02-11 00:00:00,2021-02-17,"RECX2 - 9400",2021-04-09,12891,0
"1379",1897,"FACB2 - 8426","256 - OSEDA",2020-06-05,12575,2020-07-23,2021-02-11 00:00:00,2021-02-17,"RECX2 - 9401",2021-04-09,6287.5,0
"1380",1897,"FACB2 - 8751","256 - OSEDA",2020-06-24,8900,2020-08-19,2021-02-11 00:00:00,2021-02-17,"RECX2 - 9401",2021-04-09,4450,0
"1381",1897,"FACB2 - 10539","256 - OSEDA",2020-09-21,25782,2020-10-30,2021-02-11 00:00:00,2021-02-17,"RECX2 - 9401",2021-04-09,12891,0
"1382",1994,"FACB2 - 7556","174 - OSECAC",2020-03-13,8339866.18,2020-05-03,2021-03-17 00:00:00,2021-03-23,"NCB - 4810",2021-04-12,240112.02,941975.48
"1383",1786,"FACB2 - 5364","150 - OSBA",2019-06-05,1009281.51,2021-02-17,2021-01-07 00:00:00,2021-01-19,"NCB - 4813",2021-04-12,3562.8,0
"1384",1786,"FACB2 - 7024","150 - OSBA",2020-01-20,934231,2021-02-17,2021-01-07 00:00:00,2021-01-19,"NCB - 4815",2021-04-12,12804,0
"1385",1786,"FACB2 - 10911","150 - OSBA",2020-10-14,610696.5,2020-11-20,2021-01-07 00:00:00,2021-01-19,"NCB - 4816",2021-04-12,283290.54,0
"1386",1985,"FACB2 - 11907","546 - OSPRERA",2020-11-18,42546,2021-01-17,2021-03-11 00:00:00,2021-03-16,"NCB - 4822",2021-04-13,1400,0
"1387",1985,"FACB2 - 12066","546 - OSPRERA",2020-11-24,2006616.5,2021-01-02,2021-03-11 00:00:00,2021-03-16,"NCB - 4824",2021-04-13,20266,0
"1388",1968,"FACB2 - 12155","313 - OSPOCE",2020-11-26,254415,2021-01-02,2021-03-04 00:00:00,2021-03-09,"NCB - 4830",2021-04-13,1287,68506
"1389",1860,"FACB2 - 9885","506 - OS PENITENCIARIO NAC",2020-08-19,20606,2020-10-10,2021-01-28 00:00:00,2021-02-01,"RECX2 - 9428",2021-04-14,20606,0
"1390",2011,"FACB2 - 12699","461 - OSEN",2020-12-14,142801.45,2021-01-22,2021-03-17 00:00:00,2021-03-25,"RECX2 - 9437",2021-04-14,99763,43038.45
"1391",1985,"FACB2 - 10967","546 - OSPRERA",2020-10-16,197021.42,2020-12-03,2021-03-11 00:00:00,2021-03-16,"RECX2 - 9439",2021-04-14,85488.42,0
"1392",1951,"FACB2 - 9351","1019 - OSAMOC",2020-07-27,6743344.93,2020-10-14,2021-03-04 00:00:00,2021-03-16,"RECX2 - 9448",2021-04-14,6743344.93,0
"1393",1966,"FACB2 - 11915","463 - OSTVLA",2020-11-18,45812,2020-12-27,2021-03-04 00:00:00,2021-03-09,"NCB - 4864",2021-04-15,7400,15486
"1394",1966,"FACB2 - 12041","463 - OSTVLA",2020-11-24,42881,2021-01-01,2021-03-04 00:00:00,2021-03-09,"NCB - 4865",2021-04-15,1032,0
"1395",1966,"FACB2 - 9100","463 - OSTVLA",2020-07-17,34762,2020-10-23,2021-03-04 00:00:00,2021-03-09,"NCB - 4866",2021-04-15,7400,0
"1396",1966,"FACB2 - 9948","463 - OSTVLA",2020-08-21,79785,2020-10-23,2021-03-04 00:00:00,2021-03-09,"NCB - 4867",2021-04-15,27951,0
"1397",2003,"FACA2 - 2918","167 - OSPECON",2020-07-07,1773194.81,2020-08-23,2021-03-17 00:00:00,2021-03-22,"RECX2 - 9472",2021-04-15,39570,0
"1398",2003,"FACA2 - 3048","167 - OSPECON",2020-07-23,394762.83,2020-10-01,2021-03-17 00:00:00,2021-03-22,"RECX2 - 9472",2021-04-15,226261,0
"1399",2003,"FACA2 - 3177","167 - OSPECON",2020-08-13,26768,2020-10-03,2021-03-17 00:00:00,2021-03-22,"RECX2 - 9472",2021-04-15,7318,0
"1400",2003,"FACA2 - 3254","167 - OSPECON",2020-08-21,436092.05,2020-09-20,2021-03-17 00:00:00,2021-03-22,"RECX2 - 9472",2021-04-15,313732.33,0
"1401",2011,"FACB2 - 11555","461 - OSEN",2020-11-09,196546.04,2020-12-10,2021-03-17 00:00:00,2021-03-25,"RECX2 - 9474",2021-04-15,196546.04,0
"1402",1989,"FACB2 - 11537","506 - OS PENITENCIARIO NAC",2020-11-09,23306,2020-12-26,2021-03-11 00:00:00,2021-03-17,"RECX2 - 9479",2021-04-15,23306,0
"1403",1771,"FACB2 - 9322","318 - OSUTHGRA",2020-07-24,378759,2020-09-24,2021-01-07 00:00:00,2021-01-19,"NCB - 4874",2021-04-15,61312,317447
"1404",2021,"FACB2 - 8197","174 - OSECAC",2020-05-21,45640,2020-07-03,2021-03-23 00:00:00,2021-04-15,"NCB - 4877",2021-04-16,22820,22820
"1405",2011,"FACB2 - 1891","461 - OSEN",2017-10-25,146100.68,2017-12-22,2021-03-17 00:00:00,2021-03-25,"RECX2 - 9486",2021-04-16,42194,103906.68
"1406",2006,"FACB2 - 12781","546 - OSPRERA",2020-12-16,229344,2021-02-04,2021-03-17 00:00:00,2021-03-22,"NCB - 4890",2021-04-19,72357,0
"1407",1954,"FACB2 - 11893","318 - OSUTHGRA",2020-11-18,133795,2021-01-09,2021-03-04 00:00:00,2021-03-09,"NCB - 4896",2021-04-20,34583,0
"1408",1954,"FACB2 - 11893","318 - OSUTHGRA",2020-11-18,133795,2021-01-09,2021-03-04 00:00:00,2021-03-09,"NCB - 4903",2021-04-20,99212,0
"1409",1966,"FACB2 - 11695","463 - OSTVLA",2020-11-12,55244,2020-12-16,2021-03-04 00:00:00,2021-03-09,"NCB - 4915",2021-04-21,5162,0
"1410",2006,"FACB2 - 12436","546 - OSPRERA",2020-12-03,42140,2021-01-28,2021-03-17 00:00:00,2021-03-22,"NCB - 4920",2021-04-21,5148,0
"1411",1966,"FACB2 - 11319","463 - OSTVLA",2020-10-27,62193,2020-12-06,2021-03-04 00:00:00,2021-03-09,"NCB - 4946",2021-04-22,2033,10898
"1412",1954,"FACB2 - 11280","318 - OSUTHGRA",2020-10-26,152792,2020-12-12,2021-03-04 00:00:00,2021-03-09,"NCB - 4950",2021-04-22,10296,142496
"1413",1954,"FACB2 - 11399","318 - OSUTHGRA",2020-10-29,244441.29,2020-12-19,2021-03-04 00:00:00,2021-03-09,"NCB - 4957",2021-04-22,30185,214256.29
"1414",1988,"FACB2 - 12712","150 - OSBA",2020-12-14,647117.31,2021-01-16,2021-03-11 00:00:00,2021-03-16,"NCB - 4977",2021-04-26,1031,0
"1415",1773,"FACA2 - 3410","227 - ANDAR",2020-09-18,199020,2020-10-25,2021-01-07 00:00:00,2021-01-19,"NCA - 1704",2021-04-26,12062,0
"1416",1966,"FACB2 - 11159","463 - OSTVLA",2020-10-23,70288,2020-12-06,2021-03-04 00:00:00,2021-03-09,"NCB - 4995",2021-04-27,29778,0
"1417",1773,"FACA2 - 3373","227 - ANDAR",2020-09-15,85702,2020-10-22,2021-01-07 00:00:00,2021-01-19,"NCA - 1712",2021-04-27,5162,0
"1418",1773,"FACA2 - 2998","227 - ANDAR",2020-07-20,66280,2020-09-17,2021-01-07 00:00:00,2021-01-19,"NCA - 1713",2021-04-27,5148,0
"1419",1771,"FACB2 - 10902","318 - OSUTHGRA",2020-10-14,592711.88,2020-11-26,2021-01-07 00:00:00,2021-01-19,"NCB - 5011",2021-04-27,120746,471965.88
"1420",1771,"FACB2 - 10419","318 - OSUTHGRA",2020-09-17,488461.86,2020-10-29,2021-01-07 00:00:00,2021-01-19,"NCB - 5012",2021-04-27,35264.58,453197.28
"1421",1771,"FACB2 - 10464","318 - OSUTHGRA",2020-09-18,403970.72,2020-10-24,2021-01-07 00:00:00,2021-01-19,"NCB - 5013",2021-04-27,99518.5,304452.22
"1422",1771,"FACB2 - 10079","318 - OSUTHGRA",2020-08-26,2171729.89,2020-10-11,2021-01-07 00:00:00,2021-01-19,"NCB - 5014",2021-04-27,142226,2029503.89
"1423",1895,"FACB2 - 10697","266 - OSPE",2020-09-25,67117,2020-11-07,2021-02-11 00:00:00,2021-02-17,"RECX2 - 9498",2021-04-28,52157,0
"1424",1778,"FACB2 - 5541","274 - FEDECAMARAS",2019-06-28,2327563.55,2019-09-01,2021-01-07 00:00:00,2021-01-19,"NCB - 5026",2021-04-28,206358.57,0
"1425",1778,"FACB2 - 5928","274 - FEDECAMARAS",2019-08-28,1206021.57,2019-10-11,2021-01-07 00:00:00,2021-01-19,"NCB - 5027",2021-04-28,79240.1,0
"1426",2072,"FACA2 - 3785","316 - OSPIF",2020-11-16,63706,2020-12-24,2021-04-08 00:00:00,2021-04-12,"RECX2 - 9416",2021-04-28,57658,0
"1427",2072,"FACA2 - 3766","316 - OSPIF",2020-11-12,23520,2020-12-24,2021-04-08 00:00:00,2021-04-12,"RECX2 - 9416",2021-04-28,23520,0
"1428",2013,"FACB2 - 10917","448 - OSSIMRA",2020-10-14,1317273,2020-12-03,2021-03-17 00:00:00,2021-03-22,"NCB - 5033",2021-04-28,43356,0
"1429",1960,"FACB2 - 12113","688 - OSPERYH",2020-11-25,449824,2020-12-30,2021-03-04 00:00:00,2021-03-09,"RECX2 - 9509",2021-04-28,396980,30788
"1430",1960,"FACB2 - 12938","688 - OSPERYH",2020-12-21,1581262.9,2021-01-20,2021-03-04 00:00:00,2021-03-09,"RECX2 - 9512",2021-04-28,1484720.9,96542
"1431",2014,"FACB2 - 12487","418 - OSCAPBAQFLU",2020-12-03,30958,2021-01-16,2021-03-17 00:00:00,2021-03-22,"RECX2 - 9524",2021-04-28,30958,0
"1432",2014,"FACB2 - 12785","418 - OSCAPBAQFLU",2020-12-16,724043.6,2021-01-15,2021-03-17 00:00:00,2021-03-22,"RECX2 - 9524",2021-04-28,724043.6,0
"1433",1841,"FACB2 - 7679","103 - OSPA",2020-03-25,26466,2020-06-10,2021-01-28 00:00:00,2021-02-01,"RECX2 - 9539",2021-04-28,25511,0
"1434",1841,"FACB2 - 7881","103 - OSPA",2020-04-20,61821.6,2020-06-06,2021-01-28 00:00:00,2021-02-01,"RECX2 - 9539",2021-04-28,55330.6,0
"1435",1841,"FACB2 - 8676","103 - OSPA",2020-06-22,456276.5,2020-07-24,2021-01-28 00:00:00,2021-02-01,"RECX2 - 9539",2021-04-28,178240.81,0
"1436",2008,"FACB2 - 8754","1179 - OSPERSAAMS",2020-06-24,288068.74,2020-09-30,2021-03-17 00:00:00,2021-03-25,"RECX2 - 9541",2021-04-28,287104.74,0
"1437",2008,"FACB2 - 9520","1179 - OSPERSAAMS",2020-08-06,90670,2020-10-24,2021-03-17 00:00:00,2021-03-25,"RECX2 - 9541",2021-04-28,84608,0
"1438",2008,"FACB2 - 10832","1179 - OSPERSAAMS",2020-10-07,59920,2020-11-15,2021-03-17 00:00:00,2021-03-25,"RECX2 - 9541",2021-04-28,54758,0
"1439",2008,"FACB2 - 11478","1179 - OSPERSAAMS",2020-11-03,76936,2020-12-11,2021-03-17 00:00:00,2021-03-25,"RECX2 - 9541",2021-04-28,76936,0
"1440",2011,"FACB2 - 10810","461 - OSEN",2020-10-07,133104,2020-11-08,2021-03-17 00:00:00,2021-03-25,"RECX2 - 9542",2021-04-28,115380,7400
"1441",1848,"FACA2 - 3242","131 - OSPACA",2020-08-19,98603.08,2020-09-18,2021-01-28 00:00:00,2021-02-02,"RECX2 - 9554",2021-04-28,98603.08,0
"1442",2044,"FACA2 - 3623","131 - OSPACA",2020-10-26,43251,2020-12-06,2021-03-23 00:00:00,2021-03-30,"RECX2 - 9556",2021-04-28,37351,0
"1443",2044,"FACA2 - 3729","131 - OSPACA",2020-11-10,106566,2020-12-11,2021-03-23 00:00:00,2021-03-30,"RECX2 - 9556",2021-04-28,106566,0
"1444",2044,"FACA2 - 3810","131 - OSPACA",2020-11-18,73042.62,2020-12-18,2021-03-23 00:00:00,2021-03-30,"RECX2 - 9556",2021-04-28,73042.62,0
"1445",2044,"FACA2 - 3841","131 - OSPACA",2020-11-20,56502,2021-01-08,2021-03-23 00:00:00,2021-03-30,"RECX2 - 9556",2021-04-28,41030,0
"1446",2044,"FACA2 - 3863","131 - OSPACA",2020-11-25,66199,2021-01-01,2021-03-23 00:00:00,2021-03-30,"RECX2 - 9556",2021-04-28,63687,0
"1447",2044,"FACA2 - 4019","131 - OSPACA",2020-12-04,34851,2021-01-21,2021-03-23 00:00:00,2021-03-30,"RECX2 - 9556",2021-04-28,26489,0
"1448",1875,"FACA2 - 3480","337 - OSFATUN",2020-09-25,93869.55,2020-10-25,2021-02-03 00:00:00,2021-02-09,"RECX2 - 9557",2021-04-28,93869.55,0
"1449",1875,"FACA2 - 3381","337 - OSFATUN",2020-09-15,51660,2020-10-22,2021-02-03 00:00:00,2021-02-09,"RECX2 - 9562",2021-04-28,51660,0
"1450",1875,"FACA2 - 3429","337 - OSFATUN",2020-09-21,21506,2020-10-29,2021-02-03 00:00:00,2021-02-09,"RECX2 - 9562",2021-04-28,21506,0
"1451",1852,"FACB2 - 10219","168 - OSPATCA",2020-09-09,89232,2021-03-05,2021-01-28 00:00:00,2021-02-03,"RECX2 - 9569",2021-04-29,12552,0
"1452",1895,"FACB2 - 10039","266 - OSPE",2020-08-25,19320,2020-10-09,2021-02-11 00:00:00,2021-02-17,"NCB - 5039",2021-04-29,7480,0
"1453",1895,"FACB2 - 10697","266 - OSPE",2020-09-25,67117,2020-11-07,2021-02-11 00:00:00,2021-02-17,"NCB - 5040",2021-04-29,14960,0
"1454",2031,"FACB2 - 13169","318 - OSUTHGRA",2020-12-23,848442.85,2021-01-28,2021-03-23 00:00:00,2021-03-29,"NCB - 5041",2021-04-29,36002.8,536865.83
"1455",1771,"FACB2 - 10479","318 - OSUTHGRA",2020-09-18,650810,2020-10-29,2021-01-07 00:00:00,2021-01-19,"NCB - 5044",2021-04-29,105491,545319
"1456",2005,"FACB2 - 12133","303 - OSPETAX",2020-11-25,119336,2021-01-01,2021-03-17 00:00:00,2021-03-22,"NCB - 5046",2021-04-29,27658,91678
"1457",2101,"FACB2 - 6598","174 - OSECAC",2019-11-28,23674522.5,2020-01-10,2021-04-20 00:00:00,2021-04-27,"RECX2 - 9619",2021-04-30,2938185.37,39177
"1458",2031,"FACB2 - 12927","318 - OSUTHGRA",2020-12-18,419203.88,2021-01-28,2021-03-23 00:00:00,2021-03-29,"NCB - 5064",2021-04-30,147522.48,271681.4
"1459",1974,"FACB2 - 6864","174 - OSECAC",2019-12-26,20059947.77,2021-04-15,2021-03-11 00:00:00,2021-03-16,"RECX2 - 9661",2021-04-30,2290604.46,5095
"1460",2031,"FACB2 - 13169","318 - OSUTHGRA",2020-12-23,848442.85,2021-01-28,2021-03-23 00:00:00,2021-03-29,"NCB - 5068",2021-04-30,275574.22,536865.83
"1461",2101,"FACB2 - 6594","174 - OSECAC",2019-11-28,65676,2020-01-10,2021-04-20 00:00:00,2021-04-27,"RECX2 - 9688",2021-04-30,5827.6,0
"1462",1961,"FACB2 - 11590","202 - UTA",2020-11-10,124747,2020-12-10,2021-03-04 00:00:00,2021-03-09,"RECX2 - 9693",2021-04-30,124747,0
"1463",1854,"FACB2 - 10639","382 - OSPIM",2020-09-25,228533.4,2020-10-31,2021-01-28 00:00:00,2021-02-01,"NCB - 5079",2021-04-30,1002,0
"1464",1773,"FACA2 - 3410","227 - ANDAR",2020-09-18,199020,2020-10-25,2021-01-07 00:00:00,2021-01-19,"RECX2 - 9710",2021-04-30,186958,0
"1465",1773,"FACA2 - 2998","227 - ANDAR",2020-07-20,66280,2020-09-17,2021-01-07 00:00:00,2021-01-19,"RECX2 - 9711",2021-04-30,61132,0
"1466",1773,"FACA2 - 3373","227 - ANDAR",2020-09-15,85702,2020-10-22,2021-01-07 00:00:00,2021-01-19,"RECX2 - 9711",2021-04-30,80540,0
"1467",1961,"FACB2 - 12311","202 - UTA",2020-11-30,59930,2021-01-15,2021-03-04 00:00:00,2021-03-09,"RECX2 - 9724",2021-04-30,59930,0
"1468",2061,"FACB2 - 11833","449 - UOM",2020-11-16,81095.64,2020-12-27,2021-04-07 00:00:00,2021-04-15,"RECX2 - 9595",2021-05-03,81095.64,0
"1469",2061,"FACB2 - 11645","449 - UOM",2020-11-11,13230,2020-12-19,2021-04-07 00:00:00,2021-04-15,"RECX2 - 9596",2021-05-03,13230,0
"1470",2061,"FACB2 - 11763","449 - UOM",2020-11-13,538423.2,2020-12-27,2021-04-07 00:00:00,2021-04-15,"RECX2 - 9597",2021-05-03,53352.2,0
"1471",2100,"FACB2 - 12350","449 - UOM",2020-11-30,1600288,2021-01-15,2021-04-20 00:00:00,2021-04-27,"RECX2 - 9600",2021-05-03,127740,1472548
"1472",2061,"FACB2 - 12326","449 - UOM",2020-11-30,479276,2021-01-21,2021-04-07 00:00:00,2021-04-15,"RECX2 - 9601",2021-05-03,479276,0
"1473",2100,"FACB2 - 12897","449 - UOM",2020-12-17,1400572,2021-01-21,2021-04-20 00:00:00,2021-04-27,"RECX2 - 9602",2021-05-03,1400572,0
"1474",1994,"FACB2 - 7843","174 - OSECAC",2020-04-15,19006465.34,2020-05-17,2021-03-17 00:00:00,2021-03-23,"NCB - 5103",2021-05-03,348500.31,2230463
"1475",1854,"FACB2 - 11035","382 - OSPIM",2020-10-19,390706.22,2020-11-19,2021-01-28 00:00:00,2021-02-01,"NCB - 5128",2021-05-04,99115.7,0
"1476",1982,"FACA2 - 2463","167 - OSPECON",2020-02-27,4092555.66,2020-04-17,2021-03-11 00:00:00,2021-03-16,"NCA - 1727",2021-05-05,242065.25,0
"1477",1982,"FACA2 - 2588","167 - OSPECON",2020-04-17,7178397.77,2020-05-23,2021-03-11 00:00:00,2021-03-16,"NCA - 1728",2021-05-05,80849.5,0
"1478",1982,"FACA2 - 2656","167 - OSPECON",2020-04-30,1552394.31,2020-06-14,2021-03-11 00:00:00,2021-03-16,"NCA - 1729",2021-05-05,8628.5,0
"1479",1982,"FACA2 - 2793","167 - OSPECON",2020-06-10,1026958.78,2020-07-12,2021-03-11 00:00:00,2021-03-16,"NCA - 1731",2021-05-05,66143,0
"1480",2080,"FACA2 - 4057","379 - IPS  MISIONES",2020-12-10,19458,2021-01-27,2021-04-20 00:00:00,2021-04-26,"NCA - 1733",2021-05-05,4000,15458
"1481",2036,"FACB2 - 544","383 - OSPM",2017-03-28,120565.12,2017-05-07,2021-03-23 00:00:00,2021-03-29,"RECX2 - 9756",2021-05-05,266,0
"1482",2036,"FACB2 - 5371","383 - OSPM",2019-06-05,86039,2019-08-23,2021-03-23 00:00:00,2021-03-29,"RECX2 - 9756",2021-05-05,66052.5,0
"1483",2036,"FACB2 - 6242","383 - OSPM",2019-10-17,43813,2019-11-29,2021-03-23 00:00:00,2021-03-29,"RECX2 - 9756",2021-05-05,43208,0
"1484",2036,"FACB2 - 6564","383 - OSPM",2019-11-26,60738,2020-01-03,2021-03-23 00:00:00,2021-03-29,"RECX2 - 9756",2021-05-05,60738,0
"1485",2036,"FACB2 - 6894","383 - OSPM",2020-01-07,54352,2020-02-28,2021-03-23 00:00:00,2021-03-29,"RECX2 - 9756",2021-05-05,44767,0
"1486",2036,"FACB2 - 7766","383 - OSPM",2020-04-06,58851,2020-11-01,2021-03-23 00:00:00,2021-03-29,"RECX2 - 9756",2021-05-05,52361,0
"1487",2036,"FACB2 - 8574","383 - OSPM",2020-06-16,40070,2020-11-01,2021-03-23 00:00:00,2021-03-29,"RECX2 - 9756",2021-05-05,26156,0
"1488",2036,"FACB2 - 9187","383 - OSPM",2020-07-21,20852,2020-09-24,2021-03-23 00:00:00,2021-03-29,"RECX2 - 9756",2021-05-05,20852,0
"1489",2036,"FACB2 - 9191","383 - OSPM",2020-07-21,52132.62,2020-09-05,2021-03-23 00:00:00,2021-03-29,"RECX2 - 9756",2021-05-05,52132.62,0
"1490",2036,"FACB2 - 11104","383 - OSPM",2020-10-21,309476,2020-12-13,2021-03-23 00:00:00,2021-03-29,"RECX2 - 9756",2021-05-05,309476,0
"1491",2036,"FACB2 - 11644","383 - OSPM",2020-11-11,27018,2020-12-19,2021-03-23 00:00:00,2021-03-29,"RECX2 - 9756",2021-05-05,27018,0
"1492",1946,"FACB2 - 8916","380 - OSPM",2020-07-08,121972,2020-08-13,2021-03-04 00:00:00,2021-03-09,"RECX2 - 9766",2021-05-05,121972,0
"1493",1976,"FACB2 - 8926","380 - OSPM",2020-07-13,558727.57,2020-08-22,2021-03-11 00:00:00,2021-03-17,"RECX2 - 9766",2021-05-05,494504.07,771
"1494",1996,"FACB2 - 9356","380 - OSPM",2020-07-28,465036.73,2020-08-27,2021-03-17 00:00:00,2021-03-25,"RECX2 - 9766",2021-05-05,438063.12,0
"1495",2011,"FACB2 - 11785","461 - OSEN",2020-11-16,31630,2020-12-24,2021-03-17 00:00:00,2021-03-25,"RECX2 - 9774",2021-05-05,31630,0
"1496",2011,"FACB2 - 9860","461 - OSEN",2020-08-19,33136,2020-10-01,2021-03-17 00:00:00,2021-03-25,"RECX2 - 9776",2021-05-05,33136,0
"1497",2011,"FACB2 - 9422","461 - OSEN",2020-07-28,89236,2020-09-25,2021-03-17 00:00:00,2021-03-25,"RECX2 - 9777",2021-05-05,76674,0
"1498",2001,"FACB2 - 9780","1019 - OSAMOC",2020-08-14,205028,2020-10-03,2021-03-17 00:00:00,2021-03-29,"RECX2 - 9779",2021-05-05,199866,0
"1499",2048,"FACB2 - 11063","180 - OSCE",2020-10-20,70879,2020-11-28,2021-04-07 00:00:00,2021-04-14,"RECX2 - 9791",2021-05-05,70879,0
"1500",2001,"FACB2 - 10604","1019 - OSAMOC",2020-09-24,125064,2020-11-06,2021-03-17 00:00:00,2021-03-29,"RECX2 - 9798",2021-05-05,119902,0
"1501",2001,"FACB2 - 10711","1019 - OSAMOC",2020-09-29,249252.34,2020-11-07,2021-03-17 00:00:00,2021-03-29,"RECX2 - 9798",2021-05-05,249252.34,0
"1502",2081,"FACB2 - 7788","130 - OSFFENTOS",2020-04-08,120082,2020-08-15,2021-04-20 00:00:00,2021-04-28,"RECX2 - 9801",2021-05-06,118468,1614
"1503",1885,"FACB2 - 5116","140 - OSA",2019-04-26,92678.58,2019-07-12,2021-02-03 00:00:00,2021-02-09,"RECX2 - 9803",2021-05-06,6048,0
"1504",1786,"FACB2 - 10275","150 - OSBA",2020-09-10,222714.64,2020-10-11,2021-01-07 00:00:00,2021-01-19,"RECX2 - 9805",2021-05-06,149481.2,73233.44
"1505",1966,"FACB2 - 10397","463 - OSTVLA",2020-09-16,53956,2020-11-21,2021-03-04 00:00:00,2021-03-09,"RECX2 - 9823",2021-05-06,48037,2622
"1506",1966,"FACB2 - 10579","463 - OSTVLA",2020-09-23,1284211.3,2020-11-21,2021-03-04 00:00:00,2021-03-09,"RECX2 - 9823",2021-05-06,159180.08,1113555.6
"1507",1966,"FACB2 - 10821","463 - OSTVLA",2020-10-07,163947,2020-11-19,2021-03-04 00:00:00,2021-03-09,"RECX2 - 9823",2021-05-06,13600,61944
"1508",2070,"FACB2 - 12381","275 - OSPESGYPE",2020-12-03,20648,2021-01-27,2021-04-08 00:00:00,2021-04-13,"RECX2 - 9851",2021-05-06,15486,0
"1509",1968,"FACB2 - 12155","313 - OSPOCE",2020-11-26,254415,2021-01-02,2021-03-04 00:00:00,2021-03-09,"RECX2 - 9854",2021-05-06,184622,68506
"1510",1968,"FACB2 - 12747","313 - OSPOCE",2020-12-15,981788.71,2021-01-14,2021-03-04 00:00:00,2021-03-09,"RECX2 - 9854",2021-05-06,981788.71,0
"1511",1771,"FACB2 - 10195","318 - OSUTHGRA",2020-09-08,535067,2020-10-24,2021-01-07 00:00:00,2021-01-19,"NCB - 5169",2021-05-06,48626,486441
"1512",2010,"FACB2 - 12329","437 - OSPEDICI",2020-11-30,101860.4,2021-01-27,2021-03-17 00:00:00,2021-03-22,"RECX2 - 9875",2021-05-06,101860.4,0
"1513",1961,"FACB2 - 10481","202 - UTA",2020-09-18,244510,2020-10-25,2021-03-04 00:00:00,2021-03-09,"RECX2 - 9891",2021-05-07,244510,0
"1514",1815,"FACB2 - 10412","216 - SUP BIENESTA POL FED",2020-09-17,34116,2020-11-01,2021-01-21 00:00:00,2021-01-25,"RECX2 - 9908",2021-05-07,34116,0
